Date,AMZN,BA,MSFT,BTC,Gold,30 T-Bond
5/30/2013, 266.83 , 100.54 , 35.03 ,," 1,411.80 ", 3.28 
5/31/2013, 269.20 , 99.02 , 34.90 ,," 1,392.80 ", 3.30 
6/3/2013, 266.88 , 100.74 , 35.59 ,," 1,411.80 ", 3.27 
6/4/2013, 265.70 , 99.61 , 34.99 ,," 1,397.10 ", 3.30 
6/5/2013, 267.17 , 98.49 , 34.78 ,," 1,398.40 ", 3.25 
6/6/2013, 267.83 , 99.76 , 34.96 ,," 1,415.80 ", 3.23 
6/7/2013, 276.87 , 102.49 , 35.67 ,," 1,383.10 ", 3.33 
6/10/2013, 281.07 , 102.24 , 35.47 ,," 1,386.30 ", 3.36 
6/11/2013, 274.78 , 101.75 , 34.84 ,," 1,377.10 ", 3.33 
6/12/2013, 271.67 , 100.88 , 35.00 ,," 1,392.10 ", 3.37 
6/13/2013, 275.79 , 102.16 , 34.72 ,," 1,377.90 ", 3.33 
6/14/2013, 273.99 , 101.83 , 34.40 ,," 1,387.60 ", 3.28 
6/17/2013, 278.06 , 103.03 , 35.00 ,," 1,383.00 ", 3.35 
6/18/2013, 281.76 , 104.08 , 34.98 ,," 1,366.70 ", 3.34 
6/19/2013, 278.16 , 102.25 , 34.59 ,," 1,373.70 ", 3.41 
6/20/2013, 273.44 , 99.64 , 33.49 ,," 1,285.90 ", 3.49 
6/21/2013, 273.36 , 99.98 , 33.27 ,," 1,291.70 ", 3.56 
6/24/2013, 270.61 , 97.85 , 33.72 ,," 1,276.80 ", 3.56 
6/25/2013, 272.09 , 98.67 , 33.67 ,," 1,274.90 ", 3.60 
6/26/2013, 277.57 , 100.75 , 34.35 ,," 1,229.60 ", 3.58 
6/27/2013, 277.55 , 103.15 , 34.62 ,," 1,211.40 ", 3.54 
6/28/2013, 277.69 , 102.44 , 34.55 ,," 1,223.80 ", 3.52 
7/1/2013, 282.10 , 103.24 , 34.36 ,," 1,255.90 ", 3.48 
7/2/2013, 283.73 , 101.47 , 33.94 ,," 1,243.60 ", 3.47 
7/3/2013, 284.03 , 102.89 , 34.01 ,," 1,252.10 ", 3.49 
7/4/2013, 284.03 , 102.89 , 34.01 ,," 1,252.10 ", 3.49 
7/5/2013, 285.88 , 104.20 , 34.21 ,," 1,212.90 ", 3.68 
7/8/2013, 290.59 , 104.37 , 34.33 ,," 1,235.50 ", 3.63 
7/9/2013, 291.53 , 104.68 , 34.35 ,," 1,245.90 ", 3.64 
7/10/2013, 292.33 , 105.50 , 34.70 ,," 1,247.40 ", 3.68 
7/11/2013, 299.66 , 106.88 , 35.69 ,," 1,280.10 ", 3.64 
7/12/2013, 307.55 , 101.87 , 35.67 ,," 1,278.10 ", 3.64 
7/15/2013, 306.57 , 105.66 , 36.17 ,," 1,284.00 ", 3.61 
7/16/2013, 306.87 , 104.23 , 36.27 ,," 1,290.80 ", 3.58 
7/17/2013, 308.69 , 104.79 , 35.74 ,," 1,277.80 ", 3.57 
7/18/2013, 304.11 , 107.63 , 35.44 ,," 1,284.50 ", 3.63 
7/19/2013, 305.23 , 106.96 , 31.40 ,," 1,293.20 ", 3.56 
7/22/2013, 303.48 , 106.86 , 32.01 ,," 1,336.40 ", 3.55 
7/23/2013, 301.06 , 107.79 , 31.82 ,," 1,334.90 ", 3.58 
7/24/2013, 298.94 , 106.95 , 31.96 ,," 1,319.70 ", 3.65 
7/25/2013, 303.40 , 106.70 , 31.39 ,," 1,329.00 ", 3.65 
7/26/2013, 312.01 , 105.60 , 31.62 ,," 1,321.40 ", 3.61 
7/29/2013, 306.10 , 104.81 , 31.54 ,," 1,328.80 ", 3.66 
7/30/2013, 302.41 , 105.73 , 31.85 ,," 1,324.30 ", 3.67 
7/31/2013, 301.22 , 105.10 , 31.84 ,," 1,312.40 ", 3.64 
8/1/2013, 305.57 , 106.70 , 31.67 ,," 1,310.70 ", 3.77 
8/2/2013, 304.21 , 107.90 , 31.89 ,," 1,310.20 ", 3.69 
8/5/2013, 300.99 , 107.50 , 31.70 ,," 1,302.10 ", 3.73 
8/6/2013, 300.75 , 107.04 , 31.58 ,," 1,282.50 ", 3.73 
8/7/2013, 296.91 , 106.42 , 32.06 ,," 1,285.40 ", 3.68 
8/8/2013, 295.74 , 105.84 , 32.89 ,," 1,310.10 ", 3.65 
8/9/2013, 297.26 , 105.33 , 32.70 ,," 1,312.50 ", 3.63 
8/12/2013, 296.69 , 104.24 , 32.87 ,," 1,334.90 ", 3.67 
8/13/2013, 293.97 , 106.23 , 32.23 ,," 1,321.30 ", 3.75 
8/14/2013, 291.34 , 104.16 , 32.35 ,," 1,334.10 ", 3.75 
8/15/2013, 286.47 , 102.73 , 31.79 ,," 1,361.10 ", 3.81 
8/16/2013, 284.82 , 103.47 , 31.80 ,," 1,371.20 ", 3.86 
8/19/2013, 285.57 , 104.72 , 31.39 ,," 1,365.60 ", 3.89 
8/20/2013, 287.09 , 104.63 , 31.62 ,," 1,372.50 ", 3.86 
8/21/2013, 284.57 , 103.91 , 31.61 ,," 1,370.00 ", 3.90 
8/22/2013, 289.73 , 105.14 , 32.39 ,," 1,370.50 ", 3.88 
8/23/2013, 290.01 , 105.48 , 34.75 ,," 1,395.00 ", 3.80 
8/26/2013, 286.21 , 105.53 , 34.15 ,," 1,392.60 ", 3.77 
8/27/2013, 280.93 , 103.21 , 33.26 ,," 1,419.90 ", 3.70 
8/28/2013, 281.58 , 103.27 , 33.02 ,," 1,418.60 ", 3.75 
8/29/2013, 283.98 , 104.93 , 33.55 ,," 1,412.70 ", 3.70 
8/30/2013, 280.98 , 103.92 , 33.40 ,," 1,395.90 ", 3.70 
9/3/2013, 288.80 , 105.01 , 31.88 ,," 1,411.80 ", 3.79 
9/4/2013, 293.64 , 106.37 , 31.20 ,," 1,389.80 ", 3.80 
9/5/2013, 294.10 , 106.65 , 31.24 ,," 1,372.80 ", 3.88 
9/6/2013, 295.86 , 106.07 , 31.15 ,," 1,386.30 ", 3.87 
9/9/2013, 299.71 , 107.19 , 31.66 ,," 1,386.50 ", 3.84 
9/10/2013, 300.36 , 108.17 , 32.39 ,," 1,363.80 ", 3.88 
9/11/2013, 299.64 , 109.23 , 32.74 ,," 1,363.60 ", 3.85 
9/12/2013, 298.86 , 109.80 , 32.69 ,," 1,330.40 ", 3.85 
9/13/2013, 297.92 , 111.33 , 33.03 ,," 1,308.40 ", 3.84 
9/16/2013, 296.06 , 115.67 , 32.80 ,," 1,317.80 ", 3.87 
9/17/2013, 304.17 , 117.11 , 32.93 ,," 1,309.40 ", 3.84 
9/18/2013, 312.03 , 118.40 , 33.32 ,," 1,307.60 ", 3.75 
9/19/2013, 312.06 , 119.04 , 33.64 ,," 1,369.40 ", 3.80 
9/20/2013, 316.34 , 116.63 , 32.79 ,," 1,332.50 ", 3.77 
9/23/2013, 311.49 , 117.51 , 32.74 ,," 1,327.00 ", 3.73 
9/24/2013, 314.13 , 119.00 , 32.46 ,," 1,316.10 ", 3.67 
9/25/2013, 312.65 , 118.51 , 32.51 ,," 1,336.00 ", 3.65 
9/26/2013, 318.12 , 119.38 , 32.77 ,," 1,323.80 ", 3.69 
9/27/2013, 316.01 , 118.74 , 33.27 ,," 1,338.90 ", 3.68 
9/30/2013, 312.64 , 117.50 , 33.28 ,," 1,326.80 ", 3.69 
10/1/2013, 320.95 , 117.75 , 33.58 , 123.65 ," 1,285.90 ", 3.72 
10/2/2013, 320.51 , 117.84 , 33.92 , 125.46 ," 1,320.50 ", 3.70 
10/3/2013, 314.76 , 115.24 , 33.86 , 108.58 ," 1,317.40 ", 3.71 
10/4/2013, 319.04 , 117.20 , 33.88 , 118.67 ," 1,309.70 ", 3.73 
10/7/2013, 310.03 , 116.69 , 33.30 , 121.80 ," 1,324.90 ", 3.70 
10/8/2013, 303.23 , 115.44 , 33.01 , 123.03 ," 1,324.40 ", 3.70 
10/9/2013, 298.23 , 114.47 , 33.07 , 124.05 ," 1,319.00 ", 3.73 
10/10/2013, 305.17 , 118.90 , 33.76 , 125.96 ," 1,308.40 ", 3.75 
10/11/2013, 310.89 , 117.98 , 34.13 , 125.28 ," 1,279.10 ", 3.74 
10/14/2013, 310.70 , 119.46 , 34.45 , 135.24 ," 1,287.70 ", 3.74 
10/15/2013, 306.40 , 118.18 , 34.49 , 133.20 ," 1,283.90 ", 3.78 
10/16/2013, 310.49 , 120.34 , 34.64 , 142.76 ," 1,292.90 ", 3.72 
10/17/2013, 310.77 , 122.29 , 34.92 , 137.92 ," 1,333.30 ", 3.66 
10/18/2013, 328.93 , 122.52 , 34.96 , 142.95 ," 1,324.70 ", 3.65 
10/21/2013, 326.44 , 121.47 , 34.99 , 164.31 ," 1,325.80 ", 3.68 
10/22/2013, 332.54 , 122.48 , 34.58 , 177.63 ," 1,352.00 ", 3.61 
10/23/2013, 326.76 , 129.02 , 33.76 , 188.30 ," 1,343.20 ", 3.59 
10/24/2013, 332.21 , 128.98 , 33.72 , 200.70 ," 1,359.60 ", 3.61 
10/25/2013, 363.39 , 131.19 , 35.73 , 180.36 ," 1,361.70 ", 3.60 
10/28/2013, 358.16 , 129.88 , 35.57 , 187.16 ," 1,361.60 ", 3.61 
10/29/2013, 362.70 , 129.66 , 35.52 , 192.76 ," 1,354.80 ", 3.62 
10/30/2013, 361.08 , 129.68 , 35.54 , 197.40 ," 1,349.70 ", 3.63 
10/31/2013, 364.03 , 130.50 , 35.41 , 196.02 ," 1,324.10 ", 3.63 
11/1/2013, 359.00 , 133.03 , 35.53 , 198.05 ," 1,313.60 ", 3.69 
11/4/2013, 358.74 , 132.79 , 35.94 , 210.31 ," 1,315.10 ", 3.70 
11/5/2013, 358.89 , 133.57 , 36.64 , 225.02 ," 1,308.50 ", 3.76 
11/6/2013, 356.18 , 133.09 , 38.18 , 248.25 ," 1,318.20 ", 3.77 
11/7/2013, 343.56 , 131.51 , 37.50 , 262.33 ," 1,308.90 ", 3.71 
11/8/2013, 350.31 , 133.49 , 37.78 , 294.49 ," 1,285.10 ", 3.84 
11/11/2013, 354.38 , 132.53 , 37.59 , 304.98 ," 1,281.60 ", 3.84 
11/12/2013, 349.53 , 132.33 , 37.36 , 338.14 ," 1,271.70 ", 3.86 
11/13/2013, 356.22 , 133.17 , 38.16 , 357.48 ," 1,268.90 ", 3.83 
11/14/2013, 367.40 , 135.09 , 38.02 , 402.95 ," 1,286.80 ", 3.79 
11/15/2013, 369.17 , 136.08 , 37.84 , 409.10 ," 1,287.80 ", 3.80 
11/18/2013, 366.18 , 138.36 , 37.20 , 510.60 ," 1,272.70 ", 3.76 
11/19/2013, 364.94 , 136.98 , 36.74 , 693.65 ," 1,273.90 ", 3.80 
11/20/2013, 362.57 , 132.45 , 37.08 , 531.54 ," 1,258.40 ", 3.90 
11/21/2013, 368.92 , 132.93 , 37.40 , 574.72 ," 1,243.90 ", 3.89 
11/22/2013, 372.31 , 135.97 , 37.57 , 681.33 ," 1,244.30 ", 3.84 
11/25/2013, 376.64 , 133.00 , 37.64 , 768.85 ," 1,241.40 ", 3.83 
11/26/2013, 381.37 , 134.78 , 37.35 , 789.36 ," 1,241.40 ", 3.80 
11/27/2013, 386.71 , 134.72 , 37.60 , 893.18 ," 1,237.80 ", 3.81 
11/29/2013, 393.62 , 134.25 , 38.13 ," 1,068.36 "," 1,250.50 ", 3.82 
12/2/2013, 392.30 , 134.16 , 38.45 ," 1,019.79 "," 1,222.30 ", 3.86 
12/3/2013, 384.66 , 132.00 , 38.31 ," 1,028.85 "," 1,221.30 ", 3.84 
12/4/2013, 385.96 , 131.50 , 38.94 ," 1,071.28 "," 1,247.40 ", 3.90 
12/5/2013, 384.49 , 132.73 , 38.00 ," 1,139.33 "," 1,232.50 ", 3.92 
12/6/2013, 386.95 , 135.18 , 38.36 ," 1,004.62 "," 1,229.60 ", 3.90 
12/9/2013, 384.89 , 134.68 , 38.71 , 841.84 ," 1,234.90 ", 3.88 
12/10/2013, 387.78 , 133.70 , 38.11 , 916.78 ," 1,261.80 ", 3.83 
12/11/2013, 382.19 , 132.56 , 37.61 , 967.43 ," 1,257.90 ", 3.87 
12/12/2013, 381.25 , 132.96 , 37.22 , 866.29 ," 1,225.70 ", 3.91 
12/13/2013, 384.24 , 133.83 , 36.69 , 911.23 ," 1,235.40 ", 3.88 
12/16/2013, 388.97 , 134.72 , 36.89 , 868.95 ," 1,245.20 ", 3.90 
12/17/2013, 387.65 , 135.88 , 36.52 , 653.80 ," 1,230.80 ", 3.88 
12/18/2013, 395.96 , 135.49 , 36.58 , 654.06 ," 1,235.70 ", 3.90 
12/19/2013, 395.19 , 135.17 , 36.25 , 553.69 ," 1,194.30 ", 3.91 
12/20/2013, 402.20 , 136.67 , 36.80 , 693.06 ," 1,204.30 ", 3.82 
12/23/2013, 402.92 , 136.40 , 36.62 , 647.68 ," 1,197.40 ", 3.85 
12/24/2013, 399.20 , 136.83 , 37.08 , 671.58 ," 1,203.60 ", 3.90 
12/26/2013, 404.39 , 138.27 , 37.44 , 702.00 ," 1,212.20 ", 3.92 
12/27/2013, 398.08 , 136.90 , 37.29 , 758.01 ," 1,214.10 ", 3.94 
12/30/2013, 393.37 , 135.92 , 37.29 , 752.82 ," 1,203.10 ", 3.90 
12/31/2013, 398.79 , 136.49 , 37.41 , 744.17 ," 1,201.90 ", 3.96 
1/2/2014, 397.97 , 136.67 , 37.16 , 769.10 ," 1,225.00 ", 3.92 
1/3/2014, 396.44 , 137.62 , 36.91 , 804.03 ," 1,238.40 ", 3.93 
1/6/2014, 393.63 , 138.41 , 36.13 , 970.65 ," 1,237.80 ", 3.90 
1/7/2014, 398.03 , 140.51 , 36.41 , 962.46 ," 1,229.40 ", 3.88 
1/8/2014, 401.92 , 140.82 , 35.76 , 855.76 ," 1,225.30 ", 3.90 
1/9/2014, 401.01 , 142.13 , 35.53 , 860.84 ," 1,229.30 ", 3.88 
1/10/2014, 397.66 , 141.90 , 36.04 , 847.53 ," 1,246.70 ", 3.80 
1/13/2014, 390.98 , 140.70 , 34.98 , 873.27 ," 1,250.90 ", 3.77 
1/14/2014, 397.54 , 140.01 , 35.78 , 863.70 ," 1,245.20 ", 3.80 
1/15/2014, 395.87 , 140.62 , 36.76 , 853.26 ," 1,238.10 ", 3.81 
1/16/2014, 395.80 , 140.21 , 36.89 , 874.07 ," 1,240.00 ", 3.77 
1/17/2014, 399.61 , 140.46 , 36.38 , 842.19 ," 1,251.70 ", 3.75 
1/21/2014, 407.05 , 141.67 , 36.17 , 873.29 ," 1,242.30 ", 3.74 
1/22/2014, 404.54 , 144.37 , 35.93 , 874.13 ," 1,238.50 ", 3.75 
1/23/2014, 399.87 , 141.31 , 36.06 , 864.56 ," 1,262.30 ", 3.68 
1/24/2014, 387.60 , 136.65 , 36.81 , 838.15 ," 1,264.40 ", 3.64 
1/27/2014, 386.28 , 137.36 , 36.03 , 887.08 ," 1,263.50 ", 3.67 
1/28/2014, 394.43 , 137.09 , 36.27 , 830.53 ," 1,250.60 ", 3.68 
1/29/2014, 384.20 , 129.78 , 36.66 , 832.89 ," 1,262.20 ", 3.62 
1/30/2014, 403.01 , 126.53 , 36.86 , 832.87 ," 1,242.40 ", 3.65 
1/31/2014, 358.69 , 125.26 , 37.84 , 841.49 ," 1,239.80 ", 3.61 
2/3/2014, 346.15 , 123.08 , 36.48 , 856.03 ," 1,259.90 ", 3.55 
2/4/2014, 347.95 , 122.04 , 36.35 , 847.71 ," 1,251.20 ", 3.59 
2/5/2014, 346.45 , 121.40 , 35.82 , 844.29 ," 1,257.00 ", 3.66 
2/6/2014, 354.59 , 122.67 , 36.18 , 802.75 ," 1,257.40 ", 3.67 
2/7/2014, 361.08 , 127.02 , 36.56 , 748.44 ," 1,263.20 ", 3.67 
2/10/2014, 360.87 , 127.16 , 36.80 , 700.45 ," 1,274.80 ", 3.66 
2/11/2014, 361.79 , 130.16 , 37.18 , 694.31 ," 1,289.90 ", 3.69 
2/12/2014, 349.25 , 128.13 , 37.47 , 665.80 ," 1,295.10 ", 3.72 
2/13/2014, 357.20 , 129.50 , 37.61 , 645.62 ," 1,300.20 ", 3.70 
2/14/2014, 357.35 , 130.16 , 37.62 , 578.41 ," 1,318.80 ", 3.69 
2/18/2014, 353.65 , 130.63 , 37.42 , 634.99 ," 1,324.60 ", 3.68 
2/19/2014, 347.38 , 128.39 , 37.51 , 618.79 ," 1,320.60 ", 3.71 
2/20/2014, 349.80 , 129.56 , 37.75 , 619.84 ," 1,317.00 ", 3.73 
2/21/2014, 346.76 , 128.28 , 37.98 , 545.76 ," 1,323.70 ", 3.69 
2/24/2014, 351.78 , 129.59 , 37.69 , 572.77 ," 1,338.10 ", 3.70 
2/25/2014, 358.32 , 126.78 , 37.54 , 501.16 ," 1,342.80 ", 3.66 
2/26/2014, 359.80 , 126.61 , 37.47 , 550.60 ," 1,328.00 ", 3.63 
2/27/2014, 360.13 , 128.56 , 37.86 , 573.10 ," 1,331.60 ", 3.60 
2/28/2014, 362.10 , 128.92 , 38.31 , 567.29 ," 1,321.40 ", 3.59 
3/3/2014, 359.78 , 128.22 , 37.78 , 567.70 ," 1,350.10 ", 3.55 
3/4/2014, 363.90 , 130.23 , 38.41 , 666.15 ," 1,337.80 ", 3.64 
3/5/2014, 372.37 , 128.79 , 38.11 , 660.84 ," 1,340.70 ", 3.64 
3/6/2014, 372.16 , 128.86 , 38.15 , 662.02 ," 1,352.20 ", 3.68 
3/7/2014, 372.06 , 128.54 , 37.90 , 651.29 ," 1,338.60 ", 3.72 
3/10/2014, 370.53 , 126.89 , 37.82 , 637.62 ," 1,341.90 ", 3.73 
3/11/2014, 368.82 , 125.67 , 38.02 , 626.00 ," 1,347.10 ", 3.70 
3/12/2014, 370.64 , 124.43 , 38.27 , 633.75 ," 1,370.70 ", 3.66 
3/13/2014, 371.51 , 121.89 , 37.89 , 631.76 ," 1,372.60 ", 3.60 
3/14/2014, 373.74 , 123.11 , 37.70 , 636.41 ," 1,379.20 ", 3.59 
3/17/2014, 375.04 , 125.42 , 38.05 , 630.35 ," 1,373.10 ", 3.63 
3/18/2014, 378.77 , 124.04 , 39.55 , 617.24 ," 1,359.10 ", 3.62 
3/19/2014, 373.23 , 122.24 , 39.27 , 616.87 ," 1,341.50 ", 3.66 
3/20/2014, 368.97 , 123.73 , 40.33 , 601.02 ," 1,330.70 ", 3.67 
3/21/2014, 360.62 , 122.58 , 40.16 , 581.33 ," 1,336.00 ", 3.61 
3/24/2014, 351.85 , 123.42 , 40.50 , 557.17 ," 1,311.20 ", 3.57 
3/25/2014, 354.71 , 124.02 , 40.34 , 573.35 ," 1,311.50 ", 3.59 
3/26/2014, 343.41 , 123.53 , 39.79 , 572.49 ," 1,303.50 ", 3.55 
3/27/2014, 338.47 , 123.21 , 39.36 , 570.55 ," 1,294.80 ", 3.52 
3/28/2014, 338.29 , 124.46 , 40.30 , 509.71 ," 1,294.10 ", 3.55 
3/31/2014, 336.37 , 125.49 , 40.99 , 472.48 ," 1,283.70 ", 3.56 
4/1/2014, 342.99 , 128.21 , 41.42 , 464.88 ," 1,279.90 ", 3.60 
4/2/2014, 341.96 , 128.31 , 41.35 , 480.17 ," 1,290.70 ", 3.65 
4/3/2014, 333.62 , 128.78 , 41.01 , 427.87 ," 1,284.40 ", 3.62 
4/4/2014, 323.00 , 127.38 , 39.87 , 433.00 ," 1,303.20 ", 3.59 
4/7/2014, 317.76 , 125.59 , 39.80 , 456.47 ," 1,298.00 ", 3.56 
4/8/2014, 327.07 , 124.15 , 39.82 , 452.81 ," 1,308.70 ", 3.54 
4/9/2014, 331.81 , 126.88 , 40.47 , 450.48 ," 1,305.50 ", 3.57 
4/10/2014, 317.11 , 123.64 , 39.36 , 426.98 ," 1,320.10 ", 3.52 
4/11/2014, 311.73 , 122.07 , 39.21 , 374.59 ," 1,318.60 ", 3.48 
4/14/2014, 315.91 , 123.25 , 39.18 , 409.03 ," 1,327.20 ", 3.48 
4/15/2014, 316.08 , 124.27 , 39.75 , 455.28 ," 1,300.00 ", 3.46 
4/16/2014, 323.68 , 126.04 , 40.40 , 517.10 ," 1,303.20 ", 3.45 
4/17/2014, 324.91 , 127.92 , 40.01 , 522.46 ," 1,293.50 ", 3.52 
4/21/2014, 330.87 , 127.82 , 39.94 , 505.10 ," 1,288.10 ", 3.52 
4/22/2014, 329.32 , 127.55 , 39.99 , 497.65 ," 1,280.70 ", 3.50 
4/23/2014, 324.58 , 130.63 , 39.69 , 487.84 ," 1,284.20 ", 3.47 
4/24/2014, 337.15 , 129.86 , 39.86 , 487.11 ," 1,290.30 ", 3.46 
4/25/2014, 303.83 , 128.66 , 39.91 , 469.09 ," 1,300.50 ", 3.45 
4/28/2014, 296.58 , 127.04 , 40.87 , 426.78 ," 1,298.70 ", 3.47 
4/29/2014, 300.38 , 128.37 , 40.51 , 432.60 ," 1,296.00 ", 3.49 
4/30/2014, 304.13 , 129.02 , 40.40 , 444.86 ," 1,295.60 ", 3.47 
5/1/2014, 307.89 , 128.46 , 40.00 , 454.56 ," 1,286.10 ", 3.41 
5/2/2014, 308.01 , 129.94 , 39.69 , 453.60 ," 1,305.80 ", 3.37 
5/5/2014, 310.05 , 131.96 , 39.43 , 432.79 ," 1,312.50 ", 3.41 
5/6/2014, 297.38 , 130.83 , 39.06 , 418.62 ," 1,311.80 ", 3.38 
5/7/2014, 292.71 , 130.35 , 39.43 , 428.43 ," 1,292.20 ", 3.40 
5/8/2014, 288.32 , 130.57 , 39.64 , 442.58 ," 1,291.00 ", 3.45 
5/9/2014, 292.24 , 131.10 , 39.54 , 439.04 ," 1,291.10 ", 3.47 
5/12/2014, 302.86 , 132.60 , 39.97 , 434.27 ," 1,299.40 ", 3.49 
5/13/2014, 304.64 , 133.45 , 40.42 , 437.00 ," 1,298.70 ", 3.45 
5/14/2014, 297.62 , 132.99 , 40.24 , 438.88 ," 1,309.70 ", 3.37 
5/15/2014, 295.19 , 131.21 , 39.60 , 445.05 ," 1,297.40 ", 3.33 
5/16/2014, 297.70 , 130.81 , 39.83 , 443.18 ," 1,297.30 ", 3.34 
5/19/2014, 296.76 , 131.35 , 39.75 , 444.74 ," 1,297.90 ", 3.39 
5/20/2014, 301.19 , 129.58 , 39.68 , 455.65 ," 1,299.00 ", 3.38 
5/21/2014, 305.01 , 130.96 , 40.35 , 489.87 ," 1,292.50 ", 3.42 
5/22/2014, 304.91 , 131.84 , 40.10 , 490.19 ," 1,299.10 ", 3.43 
5/23/2014, 312.24 , 132.41 , 40.12 , 522.31 ," 1,295.70 ", 3.40 
5/27/2014, 310.82 , 134.17 , 40.19 , 581.51 ," 1,269.60 ", 3.37 
5/28/2014, 310.16 , 134.33 , 40.01 , 572.45 ," 1,266.20 ", 3.29 
5/29/2014, 313.78 , 135.14 , 40.34 , 562.40 ," 1,263.20 ", 3.31 
5/30/2014, 312.55 , 135.25 , 40.94 , 571.85 ," 1,252.00 ", 3.33 
6/2/2014, 308.84 , 135.90 , 40.79 , 634.98 ," 1,250.10 ", 3.38 
6/3/2014, 307.19 , 135.88 , 40.29 , 660.25 ," 1,250.50 ", 3.43 
6/4/2014, 306.78 , 135.33 , 40.32 , 627.80 ," 1,250.40 ", 3.45 
6/5/2014, 323.57 , 136.82 , 41.21 , 642.89 ," 1,259.30 ", 3.44 
6/6/2014, 329.67 , 138.25 , 41.48 , 652.53 ," 1,258.40 ", 3.44 
6/9/2014, 327.50 , 137.96 , 41.27 , 652.11 ," 1,259.80 ", 3.45 
6/10/2014, 332.41 , 137.25 , 41.11 , 644.09 ," 1,266.10 ", 3.47 
6/11/2014, 335.20 , 134.10 , 40.86 , 642.01 ," 1,267.20 ", 3.47 
6/12/2014, 325.91 , 132.19 , 40.58 , 632.55 ," 1,280.20 ", 3.41 
6/13/2014, 326.27 , 132.29 , 41.23 , 585.48 ," 1,280.70 ", 3.41 
6/16/2014, 327.62 , 132.54 , 41.50 , 589.07 ," 1,281.90 ", 3.40 
6/17/2014, 325.62 , 132.45 , 41.68 , 592.26 ," 1,278.60 ", 3.44 
6/18/2014, 334.38 , 132.48 , 41.65 , 610.41 ," 1,279.30 ", 3.43 
6/19/2014, 327.00 , 132.82 , 41.51 , 601.89 ," 1,320.80 ", 3.47 
6/20/2014, 324.20 , 132.10 , 41.68 , 594.09 ," 1,323.50 ", 3.44 
6/23/2014, 327.24 , 130.85 , 41.99 , 592.41 ," 1,325.30 ", 3.45 
6/24/2014, 324.16 , 129.15 , 41.75 , 584.64 ," 1,328.20 ", 3.41 
6/25/2014, 327.44 , 127.06 , 42.03 , 575.91 ," 1,329.50 ", 3.38 
6/26/2014, 325.69 , 128.02 , 41.72 , 571.77 ," 1,323.70 ", 3.35 
6/27/2014, 324.57 , 128.54 , 42.25 , 582.43 ," 1,326.70 ", 3.36 
6/30/2014, 324.78 , 127.23 , 41.70 , 597.51 ," 1,325.90 ", 3.34 
7/1/2014, 332.39 , 128.15 , 41.87 , 647.12 ," 1,330.50 ", 3.40 
7/2/2014, 332.85 , 127.62 , 41.90 , 637.86 ," 1,335.00 ", 3.46 
7/3/2014, 337.49 , 128.51 , 41.80 , 642.65 ," 1,321.10 ", 3.47 
7/7/2014, 333.55 , 129.09 , 41.99 , 631.30 ," 1,317.60 ", 3.44 
7/8/2014, 323.81 , 126.79 , 41.78 , 621.24 ," 1,317.10 ", 3.38 
7/9/2014, 329.97 , 126.79 , 41.67 , 620.72 ," 1,325.00 ", 3.37 
7/10/2014, 327.92 , 126.79 , 41.69 , 621.31 ," 1,339.80 ", 3.38 
7/11/2014, 346.20 , 128.09 , 42.09 , 616.83 ," 1,338.00 ", 3.34 
7/14/2014, 355.32 , 129.52 , 42.14 , 621.42 ," 1,307.30 ", 3.36 
7/15/2014, 354.44 , 129.10 , 42.45 , 618.74 ," 1,297.70 ", 3.37 
7/16/2014, 355.90 , 127.42 , 44.08 , 619.81 ," 1,300.40 ", 3.35 
7/17/2014, 352.45 , 125.88 , 44.53 , 614.69 ," 1,317.50 ", 3.27 
7/18/2014, 358.66 , 127.64 , 44.69 , 623.50 ," 1,310.00 ", 3.29 
7/21/2014, 359.76 , 128.30 , 44.84 , 617.96 ," 1,314.50 ", 3.26 
7/22/2014, 360.84 , 129.74 , 44.83 , 622.11 ," 1,306.90 ", 3.25 
7/23/2014, 358.14 , 126.71 , 44.87 , 618.45 ," 1,305.30 ", 3.26 
7/24/2014, 358.61 , 124.40 , 44.40 , 617.69 ," 1,291.40 ", 3.30 
7/25/2014, 324.01 , 123.20 , 44.50 , 602.93 ," 1,304.00 ", 3.24 
7/28/2014, 320.41 , 123.06 , 43.97 , 580.11 ," 1,304.10 ", 3.26 
7/29/2014, 320.00 , 122.32 , 43.89 , 585.45 ," 1,299.00 ", 3.22 
7/30/2014, 322.51 , 122.29 , 43.58 , 580.52 ," 1,295.50 ", 3.31 
7/31/2014, 312.99 , 120.48 , 43.16 , 564.57 ," 1,281.70 ", 3.32 
8/1/2014, 307.06 , 120.38 , 42.86 , 583.39 ," 1,293.90 ", 3.29 
8/4/2014, 313.65 , 119.93 , 43.37 , 585.80 ," 1,288.00 ", 3.30 
8/5/2014, 312.32 , 121.27 , 43.08 , 582.33 ," 1,284.10 ", 3.28 
8/6/2014, 313.89 , 118.34 , 42.74 , 582.52 ," 1,306.70 ", 3.27 
8/7/2014, 311.45 , 119.84 , 43.23 , 583.62 ," 1,310.80 ", 3.23 
8/8/2014, 316.80 , 120.63 , 43.20 , 595.81 ," 1,309.20 ", 3.23 
8/11/2014, 318.33 , 120.80 , 43.20 , 588.75 ," 1,308.70 ", 3.24 
8/12/2014, 319.32 , 120.47 , 43.52 , 566.32 ," 1,309.00 ", 3.27 
8/13/2014, 326.28 , 121.98 , 44.08 , 565.55 ," 1,313.00 ", 3.24 
