Date,Region,Median Sale Price,Homes Sold,New Listings,Inventory,Days on Market,Days on Market MoM,Days on Market YoY
2015-04-30,Shoreline,390,83,114,96,7,-3,-1
2015-04-30,Marysville,280,101,113,146,15,-7,-3
2015-04-30,Des Moines,279,48,41,80,9,-18,-6
2015-04-30,Renton,362,229,273,325,10,-4,-9
2015-04-30,Lynnwood,346,139,167,204,15,-9,-9
2015-04-30,Bellevue,650,205,280,346,7,0,-1
2015-04-30,Brier,490,7,12,12,6,-19,-26
2015-04-30,Seattle,490,1131,1381,1072,7,0,-1
2015-04-30,Mountlake Terrace,280,27,31,19,11,2,-11
2015-04-30,Kent,296,180,194,277,13,-21,-6
2015-04-30,SeaTac,240,25,30,31,9,-3,-26
2015-04-30,Puyallup,255,213,262,453,37,-1,-2
2015-04-30,Redmond,570,156,216,194,10,1,1
2015-04-30,Mill Creek,415,51,46,67,16,3,-1
2015-05-31,Seattle,415,5177,5651,6981,10,1,-2
2015-05-31,Seattle,510,1293,1278,1047,8,1,0
2015-05-31,Kirkland,516,194,220,278,11,2,2
2015-05-31,Mukilteo,477,50,45,79,14,7,-15
2015-05-31,Brier,460,15,12,14,11,5,4
2015-05-31,Redmond,631,190,202,211,9,-1,1
2015-05-31,Woodinville,603,81,90,109,11,-4,0
2015-05-31,Everett,296,261,287,399,13,-4,-7
2015-05-31,Olympia,268,243,275,630,29,0,-13
2015-05-31,SeaTac,242,31,32,31,15,6,-7
2015-05-31,Burien,310,56,62,113,11,3,-6
2015-05-31,Bellevue,653,230,267,337,8,1,0
2015-05-31,Snoqualmie,543,66,49,44,9,2,-8
2015-05-31,Bothell,456,211,259,335,9,-8,-2
2015-05-31,North Bend,373,43,47,55,10,-7,2
2015-05-31,Newcastle,597,25,33,45,9,-2,-1
2015-05-31,Auburn,316,176,191,330,17,-2,-12
2015-05-31,Federal Way,274,130,169,252,15,-5,-3
2015-05-31,Kent,307,199,212,285,14,1,-11
2015-05-31,Des Moines,283,51,49,81,15,6,-10
2015-05-31,Puyallup,266,237,269,499,26,-11,-9
2015-05-31,Sammamish,682,161,180,177,7,0,-1
2015-05-31,Edmonds,441,111,133,167,9,1,-5
2015-05-31,Lake Forest Park,576,31,28,30,8,0,-1
2015-05-31,Shoreline,388,94,122,107,8,1,-6
2015-05-31,Lakewood,219,72,89,202,24,-3,-14
2015-05-31,Tukwila,279,23,20,39,21,1,8
2015-05-31,Kenmore,550,51,50,88,9,-5,-2
2015-05-31,DuPont,258,18,23,43,23,8,6
2015-05-31,Marysville,264,117,150,182,13,-2,-12
2015-05-31,Mercer Island,1244,47,55,73,10,2,-3
2015-05-31,Mountlake Terrace,306,30,35,22,8,-3,0
2015-05-31,Issaquah,550,153,162,145,7,-1,-1
2015-05-31,Bainbridge Island,628,58,54,72,20,10,5
2015-05-31,Tacoma,215,471,545,1051,24,1,-9
2015-05-31,Lynnwood,360,148,151,204,17,2,-7
2015-05-31,Renton,356,253,277,375,11,1,-3
2015-05-31,Mill Creek,428,58,54,62,21,5,0
2015-06-30,Woodinville,632,68,78,113,10,-1,-4
2015-06-30,Newcastle,743,26,25,43,13,4,1
2015-06-30,Marysville,260,106,135,213,22,9,8
2015-06-30,DuPont,326,26,10,34,35,12,8
2015-06-30,Redmond,630,182,181,215,7,-2,-2
2015-06-30,Issaquah,526,138,148,162,11,4,-1
2015-06-30,North Bend,478,32,34,57,9,-1,-7
2015-06-30,Snoqualmie,505,48,45,40,8,-1,-9
2015-06-30,Tacoma,210,545,602,1112,26,2,2
2015-06-30,Burien,310,65,73,118,11,0,-10
2015-06-30,Federal Way,272,151,164,257,15,0,-5
2015-06-30,Bellevue,665,270,235,322,9,1,1
2015-06-30,Kent,305,218,183,312,14,0,-6
2015-06-30,Lakewood,239,79,80,198,22,-2,-10
2015-06-30,Kenmore,501,52,45,88,11,2,1
2015-06-30,Brier,456,8,10,12,9,-2,5
2015-06-30,Tukwila,300,18,28,44,9,-12,-10
2015-06-30,Puyallup,255,217,246,509,23,-3,-1
2015-06-30,Renton,340,225,264,375,13,2,-3
2015-06-30,SeaTac,230,29,36,39,9,-6,-20
2015-06-30,Everett,295,241,328,441,15,2,-1
2015-06-30,Lake Forest Park,530,34,23,30,10,2,-2
2015-06-30,Mountlake Terrace,295,30,19,17,10,2,-2
2015-06-30,Shoreline,397,112,110,93,8,0,0
2015-06-30,Mukilteo,416,29,46,86,33,19,3
2015-06-30,Mill Creek,405,61,57,68,10,-11,-16
2015-06-30,Bainbridge Island,621,54,55,86,8,-12,-14
2015-06-30,Olympia,263,244,268,652,30,1,2
2015-06-30,Seattle,506,1292,1194,1050,8,0,-1
2015-06-30,Mercer Island,1048,48,36,58,8,-2,-7
2015-06-30,Des Moines,280,53,67,97,14,-1,-13
2015-06-30,Kirkland,485,206,195,282,11,0,2
2015-06-30,Auburn,325,211,201,348,21,4,-3
2015-06-30,Lynnwood,350,137,165,207,21,4,2
2015-06-30,Seattle,410,5192,5326,7177,11,1,-2
2015-06-30,Edmonds,437,96,116,159,14,5,2
2015-06-30,Sammamish,722,147,178,196,9,2,-2
2015-06-30,Bothell,448,226,246,336,11,2,-4
2015-07-31,Auburn,306,170,158,349,24,3,-5
2015-07-31,Shoreline,398,106,79,81,9,1,-2
2015-07-31,Federal Way,281,119,151,274,20,5,-12
2015-07-31,Mountlake Terrace,308,24,38,29,11,1,5
2015-07-31,Des Moines,300,41,46,83,12,-2,-30
2015-07-31,Marysville,260,95,121,212,19,-3,0
2015-07-31,Bainbridge Island,660,36,39,71,8,0,-13
2015-07-31,Sammamish,690,141,135,186,14,5,0
2015-07-31,SeaTac,271,18,24,40,11,2,-10
2015-07-31,Lake Forest Park,619,17,22,32,8,-2,-4
2015-07-31,Kent,306,145,189,315,19,5,-3
2015-07-31,Mill Creek,375,41,47,72,12,2,0
2015-07-31,Edmonds,430,119,113,158,13,-1,-9
2015-07-31,Seattle,413,4693,4805,7217,14,3,-4
2015-07-31,Renton,357,232,202,330,18,5,1
2015-07-31,Everett,299,248,252,452,14,-1,-7
2015-07-31,Seattle,540,1122,1135,1101,9,1,-3
2015-07-31,Mercer Island,1325,50,26,56,14,6,-4
2015-07-31,Mukilteo,440,44,37,80,23,-10,6
2015-07-31,Olympia,269,182,222,597,26,-4,-8
2015-07-31,Tukwila,179,14,26,48,20,11,-6
2015-07-31,Lynnwood,360,149,117,198,19,-2,-2
2015-07-31,Kirkland,500,160,214,287,13,2,2
2015-07-31,Brier,420,11,14,15,7,-2,-18
2015-07-31,DuPont,276,15,14,38,58,23,23
2015-07-31,Woodinville,555,71,61,107,22,12,11
2015-07-31,Puyallup,255,199,249,510,23,0,-13
2015-07-31,Redmond,610,175,152,187,12,5,-2
2015-07-31,Bothell,451,210,219,369,14,3,-1
2015-07-31,Issaquah,545,119,108,148,10,-1,-8
2015-07-31,Burien,325,61,70,110,13,2,-23
2015-07-31,North Bend,360,37,26,57,23,14,-11
2015-07-31,Kenmore,480,50,42,82,10,-1,-24
2015-07-31,Lakewood,229,60,71,204,42,20,18
2015-07-31,Snoqualmie,475,53,37,36,18,10,3
2015-07-31,Bellevue,653,204,233,334,13,4,-1
2015-07-31,Tacoma,225,459,522,1090,24,-2,-11
2015-07-31,Newcastle,660,23,26,43,14,1,0
2015-08-31,North Bend,439,25,20,49,39,16,-3
2015-08-31,Puyallup,260,207,209,498,29,6,-23
2015-08-31,Mill Creek,367,40,45,73,17,5,5
2015-08-31,Bothell,450,197,182,332,16,2,-1
2015-08-31,Sammamish,699,131,109,145,13,-1,-6
2015-08-31,Bainbridge Island,500,42,45,82,19,11,-15
2015-08-31,Mountlake Terrace,323,26,23,26,9,-2,-10
2015-08-31,Lynnwood,355,139,119,187,13,-6,-16
2015-08-31,Renton,350,200,201,320,14,-4,-14
2015-08-31,Mercer Island,1090,26,34,58,20,6,11
2015-08-31,Mukilteo,464,33,32,73,23,0,1
2015-08-31,Olympia,265,230,198,580,45,19,-14
2015-08-31,Lake Forest Park,400,18,27,34,15,7,2
2015-08-31,Brier,435,10,7,15,31,24,20
2015-08-31,Redmond,570,159,126,149,12,0,-11
2015-08-31,Burien,290,77,69,119,10,-3,-15
2015-08-31,Lakewood,227,68,65,210,36,-6,-9
2015-08-31,Bellevue,680,208,201,320,9,-4,-6
2015-08-31,Newcastle,605,23,19,41,26,12,-17
2015-08-31,Auburn,302,155,152,336,25,1,-11
2015-08-31,Marysville,267,112,110,196,20,1,-9
2015-08-31,Woodinville,517,57,66,102,17,-5,3
2015-08-31,Tukwila,303,21,20,45,19,-1,6
2015-08-31,Tacoma,210,450,459,1023,26,2,-13
2015-08-31,Shoreline,400,83,75,78,8,-1,-6
2015-08-31,Snoqualmie,462,42,35,30,18,0,-3
2015-08-31,Kirkland,530,185,185,270,17,4,1
2015-08-31,DuPont,269,9,16,31,54,-4,7
2015-08-31,SeaTac,262,32,30,35,11,0,-12
2015-08-31,Kent,316,175,150,287,16,-3,-18
2015-08-31,Des Moines,297,45,37,72,16,4,2
2015-08-31,Edmonds,397,82,73,149,14,1,-3
2015-08-31,Seattle,491,1026,1184,1163,8,-1,-6
2015-08-31,Issaquah,487,94,111,150,14,4,-14
2015-08-31,Everett,285,241,225,446,21,7,-8
2015-08-31,Kenmore,506,41,44,85,13,3,-11
2015-08-31,Seattle,400,4378,4351,6935,13,-1,-8
2015-08-31,Federal Way,275,119,119,265,17,-3,-12
2015-09-30,Mukilteo,487,38,33,62,35,12,-2
2015-09-30,Federal Way,286,120,105,234,22,5,-11
2015-09-30,Kent,315,151,137,270,18,2,-18
2015-09-30,Brier,362,4,9,12,16,-15,4
2015-09-30,Renton,359,196,175,297,20,6,-16
2015-09-30,Lynnwood,350,126,105,156,19,6,-10
2015-09-30,SeaTac,241,27,25,37,12,1,-43
2015-09-30,Tacoma,215,426,445,971,28,2,-25
2015-09-30,DuPont,295,18,11,29,35,-19,-14
2015-09-30,Seattle,405,4064,3869,6264,15,2,-12
2015-09-30,Kirkland,515,165,141,217,17,0,-8
2015-09-30,Burien,295,45,67,114,23,13,-4
2015-09-30,Lakewood,264,44,58,193,37,1,-15
2015-09-30,North Bend,447,26,32,43,21,-18,-19
2015-09-30,Marysville,270,95,92,175,28,8,-5
2015-09-30,Redmond,605,141,144,160,13,1,-9
2015-09-30,Mercer Island,990,25,29,55,13,-7,-12
2015-09-30,Bothell,450,172,177,291,24,8,-11
2015-09-30,Olympia,280,202,186,548,45,0,-16
2015-09-30,Issaquah,498,92,111,137,14,0,-1
2015-09-30,Bainbridge Island,727,34,35,75,11,-8,-25
2015-09-30,Mountlake Terrace,285,23,25,25,13,4,-1
2015-09-30,Seattle,483,1024,948,1079,8,0,-7
2015-09-30,Woodinville,590,70,57,93,20,3,-13
2015-09-30,Bellevue,622,206,171,237,13,4,-14
2015-09-30,Everett,299,222,179,383,24,3,-8
2015-09-30,Puyallup,260,193,194,486,36,7,-16
2015-09-30,Edmonds,435,79,89,136,25,11,-7
2015-09-30,Newcastle,627,20,21,40,17,-9,-32
2015-09-30,Snoqualmie,539,36,22,21,9,-9,-32
2015-09-30,Kenmore,482,34,41,76,12,-1,-26
2015-09-30,Tukwila,281,14,21,41,15,-4,-4
2015-09-30,Auburn,307,148,129,310,23,-2,-21
2015-09-30,Shoreline,388,69,65,48,8,0,-12
2015-09-30,Mill Creek,385,37,48,70,27,10,-6
2015-09-30,Sammamish,689,106,96,120,21,8,-8
2015-09-30,Des Moines,297,47,37,59,18,2,-10
2015-09-30,Lake Forest Park,541,20,17,26,13,-2,-7
2015-10-31,Tukwila,243,12,20,39,34,19,-3
2015-10-31,Everett,284,162,127,280,32,8,5
2015-10-31,Olympia,255,124,113,457,62,17,-11
2015-10-31,Burien,306,62,37,100,23,0,-21
2015-10-31,Lakewood,185,48,46,188,47,10,7
2015-10-31,Mukilteo,469,28,9,48,58,23,-9
2015-10-31,Issaquah,477,94,63,100,11,-3,-10
2015-10-31,Redmond,593,120,72,106,10,-3,-25
2015-10-31,Mercer Island,975,28,10,41,8,-5,-17
2015-10-31,Bainbridge Island,690,25,20,62,8,-3,-50
2015-10-31,Snoqualmie,583,22,14,8,18,9,-17
2015-10-31,Mountlake Terrace,304,20,17,17,7,-6,-3
2015-10-31,Bothell,469,150,117,231,29,5,-9
2015-10-31,Seattle,514,743,609,805,10,2,-10
2015-10-31,Bellevue,586,145,106,189,12,-1,-15
2015-10-31,Shoreline,399,80,47,41,9,1,-14
2015-10-31,Puyallup,260,160,163,463,35,-1,-25
2015-10-31,Kenmore,490,29,17,55,20,8,-21
2015-10-31,Lake Forest Park,500,18,7,19,20,7,3
2015-10-31,Mill Creek,415,30,15,50,23,-4,-22
2015-10-31,Marysville,267,76,72,150,36,8,-14
2015-10-31,Kent,300,111,102,216,23,5,-12
2015-10-31,Edmonds,448,62,62,121,20,-5,-12
2015-10-31,DuPont,300,7,7,26,64,29,35
2015-10-31,Brier,535,5,4,8,21,5,-12
2015-10-31,Newcastle,649,15,9,31,12,-5,-20
2015-10-31,Seattle,405,3163,2421,4928,17,2,-14
2015-10-31,Sammamish,692,95,51,82,9,-12,-27
2015-10-31,Renton,330,142,115,243,21,1,-12
2015-10-31,Des Moines,268,29,35,62,16,-2,-10
2015-10-31,Woodinville,538,42,16,64,19,-1,-4
2015-10-31,Lynnwood,349,107,74,118,22,3,-14
2015-10-31,Auburn,300,105,86,271,24,1,-26
2015-10-31,Kirkland,529,126,93,147,19,2,-12
2015-10-31,SeaTac,207,12,20,32,27,15,-13
2015-10-31,Federal Way,294,90,73,207,39,17,-16
2015-10-31,North Bend,525,21,11,37,20,-1,10
2015-10-31,Tacoma,215,343,330,899,27,-1,-22
2015-11-30,Kent,316,140,85,194,26,3,-22
2015-11-30,Kirkland,560,165,73,120,26,7,-26
2015-11-30,Lake Forest Park,528,22,7,13,19,-1,-24
2015-11-30,Renton,355,195,91,196,16,-5,-20
2015-11-30,Tukwila,307,25,10,34,42,8,-5
2015-11-30,Kenmore,635,39,19,41,42,22,-9
2015-11-30,Snoqualmie,475,29,6,7,24,6,-14
2015-11-30,DuPont,260,13,10,21,31,-33,-55
2015-11-30,Bothell,490,197,109,177,32,3,-17
2015-11-30,Mercer Island,1040,22,7,32,37,29,13
2015-11-30,SeaTac,277,28,6,21,17,-10,-50
2015-11-30,Redmond,570,119,53,72,18,8,-14
2015-11-30,Lynnwood,350,121,65,91,21,-1,-20
2015-11-30,Lakewood,240,57,31,154,44,-3,-12
2015-11-30,Tacoma,222,422,235,741,32,5,-23
2015-11-30,Brier,419,10,1,6,57,36,50
2015-11-30,Shoreline,412,64,26,35,9,0,-15
2015-11-30,Marysville,265,107,62,133,29,-7,-21
2015-11-30,Burien,330,47,33,81,43,20,-5
2015-11-30,Mill Creek,384,49,11,36,34,11,-27
2015-11-30,Sammamish,728,100,32,71,15,6,-29
2015-11-30,North Bend,435,25,9,41,34,14,-24
2015-11-30,Des Moines,275,40,23,50,12,-4,-27
2015-11-30,Seattle,400,3851,1857,4024,24,7,-13
2015-11-30,Federal Way,270,107,65,180,30,-9,-19
2015-11-30,Auburn,320,139,79,230,33,9,-16
2015-11-30,Newcastle,625,17,10,18,43,31,-5
2015-11-30,Woodinville,575,53,17,58,35,16,-8
2015-11-30,Edmonds,439,95,45,86,23,3,-15
2015-11-30,Olympia,257,167,93,383,39,-23,-35
2015-11-30,Mukilteo,470,26,20,41,43,-15,5
2015-11-30,Issaquah,589,105,42,70,13,2,-9
2015-11-30,Bainbridge Island,686,36,20,58,25,17,-23
2015-11-30,Everett,280,240,105,244,32,0,-9
2015-11-30,Puyallup,268,201,101,357,42,7,-7
2015-11-30,Mountlake Terrace,325,30,7,12,11,4,-3
2015-11-30,Bellevue,660,151,65,134,24,12,-4
2015-11-30,Seattle,525,890,393,630,12,2,-11
2015-12-31,Bellevue,600,101,134,151,11,-13,-16
2015-12-31,SeaTac,244,15,23,26,46,29,-12
2015-12-31,Federal Way,280,85,88,161,35,5,-15
2015-12-31,Tukwila,258,14,16,35,29,-13,-8
2015-12-31,Seattle,407,2347,3216,3994,23,-1,-19
2015-12-31,DuPont,300,14,10,19,60,29,-79
2015-12-31,Bothell,475,135,170,175,23,-9,-54
2015-12-31,Des Moines,279,28,36,58,27,15,-24
2015-12-31,Puyallup,262,140,151,308,60,18,-9
2015-12-31,Lake Forest Park,468,6,16,17,17,-2,-53
2015-12-31,Kirkland,573,104,130,128,18,-8,-25
2015-12-31,North Bend,546,10,11,37,21,-13,-20
2015-12-31,Mill Creek,402,28,22,28,45,11,-27
2015-12-31,Renton,377,112,147,176,30,14,-13
2015-12-31,Auburn,304,92,119,220,50,17,1
2015-12-31,Lynnwood,362,74,83,101,34,13,-28
2015-12-31,Tacoma,204,326,364,673,41,9,-9
2015-12-31,Bainbridge Island,685,19,27,60,12,-13,-23
2015-12-31,Mercer Island,995,9,23,33,85,48,63
2015-12-31,Mountlake Terrace,303,12,20,10,14,3,-10
2015-12-31,Issaquah,436,68,105,90,23,10,-7
2015-12-31,Seattle,525,517,759,718,12,0,-15
2015-12-31,Redmond,580,75,79,69,11,-7,-13
2015-12-31,Mukilteo,421,24,22,35,51,8,-22
2015-12-31,Newcastle,660,14,15,15,19,-24,-50
2015-12-31,Olympia,263,113,148,375,58,19,-25
2015-12-31,Shoreline,408,36,47,40,7,-2,-38
2015-12-31,Everett,296,124,185,216,37,5,-6
2015-12-31,Kent,327,90,133,184,20,-6,-29
2015-12-31,Woodinville,650,23,41,62,69,34,30
2015-12-31,Kenmore,549,20,35,35,23,-19,-18
2015-12-31,Brier,644,5,4,4,50,-7,9
2015-12-31,Marysville,305,64,102,140,51,22,16
2015-12-31,Edmonds,461,67,63,78,30,7,-21
2015-12-31,Sammamish,724,54,94,78,42,27,-5
2015-12-31,Burien,324,39,40,73,18,-25,-11
2015-12-31,Snoqualmie,465,9,23,12,3,-21,-87
2015-12-31,Lakewood,229,47,42,130,88,44,42
2016-01-31,Seattle,508,688,894,752,8,-4,-6
2016-01-31,Lakewood,228,36,54,117,62,-26,-20
2016-01-31,Olympia,248,127,186,353,59,1,-19
2016-01-31,Renton,360,121,176,188,21,-9,-35
2016-01-31,Burien,333,42,49,67,40,22,-17
2016-01-31,Mountlake Terrace,285,13,22,12,4,-10,-11
2016-01-31,Kent,320,99,141,180,29,9,-20
2016-01-31,SeaTac,296,14,21,26,7,-39,-23
2016-01-31,Bellevue,711,117,148,139,9,-2,-14
2016-01-31,Brier,469,5,2,3,10,-40,-5
2016-01-31,Kenmore,532,34,43,44,23,0,-30
2016-01-31,Woodinville,584,32,51,58,8,-61,-44
2016-01-31,Tukwila,251,17,21,31,13,-16,-72
2016-01-31,Shoreline,462,37,71,49,6,-1,-5
2016-01-31,Seattle,405,2762,3876,4017,13,-10,-26
2016-01-31,Kirkland,568,90,153,134,8,-10,-9
2016-01-31,Tacoma,219,338,408,616,47,6,-7
2016-01-31,DuPont,296,10,24,24,12,-48,-88
2016-01-31,North Bend,532,10,23,39,8,-13,-62
2016-01-31,Marysville,275,73,114,140,25,-26,-60
2016-01-31,Puyallup,270,149,219,297,59,-1,1
2016-01-31,Redmond,722,78,109,84,8,-3,-24
2016-01-31,Issaquah,613,78,126,87,8,-15,-16
2016-01-31,Edmonds,397,58,85,83,11,-19,-12
2016-01-31,Mill Creek,425,23,30,25,62,17,3
2016-01-31,Mercer Island,901,17,23,28,7,-78,-10
2016-01-31,Lynnwood,351,77,106,100,17,-17,-37
2016-01-31,Des Moines,293,30,32,51,28,1,-85
2016-01-31,Everett,298,168,197,205,16,-21,-31
2016-01-31,Snoqualmie,530,15,47,25,5,2,-20
2016-01-31,Sammamish,689,63,117,74,10,-32,-22
2016-01-31,Federal Way,270,87,96,141,32,-3,-30
2016-01-31,Bothell,500,140,210,174,19,-4,-43
2016-01-31,Bainbridge Island,542,18,38,60,17,5,-3
2016-01-31,Auburn,319,101,164,216,35,-15,-18
2016-01-31,Lake Forest Park,465,14,27,13,7,-10,-24
2016-01-31,Mukilteo,412,25,26,35,44,-7,13
2016-01-31,Newcastle,740,19,20,19,26,7,-6
2016-02-29,Mukilteo,463,27,42,39,30,-14,-22
2016-02-29,Kenmore,582,46,46,42,6,-17,-11
2016-02-29,Newcastle,699,23,36,23,12,-14,3
2016-02-29,SeaTac,298,21,24,29,11,4,-10
2016-02-29,Mountlake Terrace,302,25,20,13,6,2,-3
2016-02-29,Seattle,424,3943,5272,4339,8,-5,-8
2016-02-29,Lynnwood,365,103,158,110,6,-11,-17
2016-02-29,Kent,333,146,190,185,11,-18,-30
2016-02-29,Seattle,540,921,1247,812,8,0,0
2016-02-29,Edmonds,428,79,106,83,11,0,-24
2016-02-29,Snoqualmie,503,36,33,19,7,2,-10
2016-02-29,Des Moines,300,45,45,54,14,-14,-65
2016-02-29,Everett,310,222,251,217,13,-3,-17
2016-02-29,Mill Creek,485,37,40,24,11,-51,-4
2016-02-29,Federal Way,305,115,133,138,24,-8,-12
2016-02-29,Puyallup,280,228,311,317,34,-25,-24
2016-02-29,Lake Forest Park,475,31,41,28,8,1,-6
2016-02-29,Marysville,282,104,135,129,18,-7,-1
2016-02-29,Auburn,306,155,192,198,15,-20,-35
2016-02-29,Olympia,263,184,259,376,37,-22,-45
2016-02-29,Bellevue,738,175,237,169,8,-1,0
2016-02-29,Brier,533,5,9,6,9,-1,4
2016-02-29,Tukwila,300,25,25,26,20,7,-2
2016-02-29,Woodinville,570,63,94,78,7,-1,-24
2016-02-29,Tacoma,225,483,514,603,23,-24,-32
2016-02-29,Lakewood,222,69,79,125,56,-6,-1
2016-02-29,Mercer Island,1428,24,48,39,8,1,-3
2016-02-29,Redmond,653,94,163,98,7,-1,-2
2016-02-29,Shoreline,416,70,88,52,7,1,-3
2016-02-29,Burien,385,47,71,81,10,-30,-8
2016-02-29,Renton,409,190,242,197,8,-13,-9
2016-02-29,Bainbridge Island,649,42,36,55,30,13,12
2016-02-29,Bothell,493,206,251,174,8,-11,-25
2016-02-29,North Bend,474,26,40,34,58,50,21
2016-02-29,Kirkland,575,163,234,163,7,-1,-3
2016-02-29,Sammamish,736,95,144,104,6,-4,-4
2016-02-29,DuPont,305,15,21,21,33,21,-91
2016-02-29,Issaquah,570,119,152,99,7,-1,-5
2016-03-31,Redmond,588,132,165,119,7,0,-2
2016-03-31,Lakewood,215,52,92,150,25,-31,-6
2016-03-31,Seattle,430,4152,5880,5068,8,0,-2
2016-03-31,Tacoma,231,464,570,622,15,-8,-14
2016-03-31,Kirkland,552,167,230,176,7,0,-1
2016-03-31,Bothell,480,194,296,209,8,0,-6
2016-03-31,Brier,520,3,16,9,4,-5,-21
2016-03-31,Tukwila,241,22,40,35,7,-13,-22
2016-03-31,Seattle,550,1038,1340,977,8,0,1
2016-03-31,Woodinville,650,70,82,84,7,0,0
2016-03-31,Bellevue,725,165,256,199,7,-1,0
2016-03-31,Burien,325,53,75,92,17,7,8
2016-03-31,Shoreline,479,73,83,50,7,0,-3
2016-03-31,Renton,382,181,284,237,10,2,-4
2016-03-31,Sammamish,715,94,194,150,5,-1,-4
2016-03-31,Marysville,300,126,149,147,12,-6,-10
2016-03-31,Puyallup,272,247,313,357,17,-17,-21
2016-03-31,Bainbridge Island,675,41,58,62,13,-17,3
2016-03-31,Des Moines,350,32,63,73,7,-7,-20
2016-03-31,Mill Creek,465,35,39,30,9,-2,-4
2016-03-31,Everett,316,204,284,240,7,-6,-7
2016-03-31,North Bend,525,30,41,35,9,-49,-8
2016-03-31,Snoqualmie,540,33,46,27,9,2,2
2016-03-31,Edmonds,446,102,131,98,7,-4,-2
2016-03-31,Issaquah,585,120,172,130,6,-1,-2
2016-03-31,Olympia,277,203,323,420,20,-17,-16
2016-03-31,Auburn,313,185,265,239,11,-4,-15
2016-03-31,Kent,335,173,218,206,10,-1,-24
2016-03-31,Newcastle,620,25,22,20,6,-6,1
2016-03-31,Mountlake Terrace,320,18,35,20,7,1,-2
2016-03-31,Kenmore,559,38,53,42,8,2,-1
2016-03-31,Federal Way,300,112,166,161,9,-15,-9
2016-03-31,Lynnwood,370,123,191,149,7,1,-17
2016-03-31,Lake Forest Park,550,19,23,22,7,-1,0
2016-03-31,Mukilteo,461,28,54,58,6,-24,-25
2016-03-31,Mercer Island,1150,24,57,52,8,0,0
2016-03-31,DuPont,260,20,25,27,7,-26,-38
2016-03-31,SeaTac,235,14,34,35,5,-6,-7
2016-04-30,Des Moines,324,46,58,70,9,2,0
2016-04-30,Bothell,498,206,270,192,7,-1,-10
2016-04-30,Snoqualmie,572,35,55,29,5,-4,-2
2016-04-30,Auburn,350,194,243,240,8,-3,-11
2016-04-30,Brier,525,17,13,8,7,3,1
2016-04-30,Mill Creek,484,40,46,28,11,2,-5
2016-04-30,Woodinville,700,63,78,71,9,2,-6
2016-04-30,Newcastle,780,29,42,31,7,1,-4
2016-04-30,Federal Way,300,125,177,187,10,1,-10
2016-04-30,Mukilteo,494,33,55,61,11,5,4
2016-04-30,Issaquah,593,127,157,109,6,0,-2
2016-04-30,Puyallup,289,234,303,373,14,-3,-23
2016-04-30,Bellevue,745,241,279,214,7,0,0
2016-04-30,Tukwila,233,16,28,40,6,-1,-14
2016-04-30,SeaTac,280,22,35,41,5,0,-4
2016-04-30,North Bend,429,44,48,37,6,-3,-11
2016-04-30,Kent,335,172,214,220,7,-3,-6
2016-04-30,Olympia,285,238,300,470,14,-6,-15
2016-04-30,Edmonds,488,102,123,108,9,2,1
2016-04-30,Lakewood,248,72,97,162,18,-7,-9
2016-04-30,Renton,398,241,276,256,7,-3,-3
2016-04-30,Lake Forest Park,615,19,31,29,9,2,1
2016-04-30,Shoreline,440,83,82,56,7,0,0
2016-04-30,DuPont,285,17,28,29,10,3,-5
2016-04-30,Redmond,710,147,166,120,7,0,-3
2016-04-30,Seattle,561,1108,1361,947,8,0,1
2016-04-30,Mountlake Terrace,336,29,48,23,6,-1,-5
2016-04-30,Bainbridge Island,682,39,69,76,8,-5,-2
2016-04-30,Burien,370,64,78,89,10,-7,2
2016-04-30,Everett,330,256,298,255,8,1,-9
2016-04-30,Tacoma,240,483,644,743,11,-4,-12
2016-04-30,Sammamish,739,118,152,137,6,1,-1
2016-04-30,Kenmore,610,48,50,38,8,0,-6
2016-04-30,Seattle,440,4759,5948,5237,7,-1,-2
2016-04-30,Marysville,309,134,170,165,8,-4,-7
2016-04-30,Lynnwood,377,147,154,136,7,0,-8
2016-04-30,Kirkland,684,210,215,168,7,0,-2
2016-04-30,Mercer Island,1260,38,47,59,10,2,2
2016-05-31,Marysville,305,135,158,187,8,0,-5
2016-05-31,Mill Creek,439,30,41,32,9,-2,-12
2016-05-31,Auburn,336,215,254,303,9,1,-8
2016-05-31,Mercer Island,1274,41,60,79,10,0,0
2016-05-31,Issaquah,600,174,178,126,6,0,-1
2016-05-31,SeaTac,289,26,36,50,9,4,-6
2016-05-31,Everett,330,262,322,279,7,-1,-6
2016-05-31,Renton,415,237,288,272,7,0,-4
2016-05-31,North Bend,443,36,39,41,7,1,-3
2016-05-31,Lynnwood,385,151,181,152,8,1,-9
2016-05-31,Woodinville,661,82,84,84,8,-1,-3
2016-05-31,Bainbridge Island,769,51,78,97,11,3,-9
2016-05-31,Seattle,575,1425,1371,1002,8,0,0
2016-05-31,Mountlake Terrace,362,35,37,23,7,1,-1
2016-05-31,Redmond,681,169,191,137,6,-1,-3
2016-05-31,Tacoma,242,513,631,810,10,-1,-14
2016-05-31,Seattle,465,5529,6342,6051,8,1,-2
2016-05-31,Des Moines,292,51,67,88,8,-1,-7
2016-05-31,Burien,383,81,98,104,8,-2,-3
2016-05-31,Newcastle,607,30,33,34,8,1,-1
2016-05-31,Kirkland,597,207,251,212,7,0,-4
2016-05-31,Sammamish,775,174,178,144,8,2,1
