,Date,Region,pct_change
457,2014-03-31,Brier,-6.818181818181824
458,2014-04-30,Brier,37.07317073170733
459,2014-05-31,Brier,-29.893238434163706
460,2014-06-30,Brier,2.7918781725888353
461,2014-07-31,Brier,-17.28395061728395
462,2014-08-31,Brier,34.32835820895524
463,2014-09-30,Brier,-11.777777777777775
464,2014-10-31,Brier,68.76574307304786
465,2014-11-30,Brier,-34.92537313432836
466,2014-12-31,Brier,35.321100917431195
467,2015-01-31,Brier,-32.03389830508474
468,2015-02-28,Brier,9.725685785536164
469,2015-03-31,Brier,44.77272727272727
470,2015-04-30,Brier,-23.076923076923073
471,2015-05-31,Brier,-6.122448979591832
472,2015-06-30,Brier,-0.8695652173912993
473,2015-07-31,Brier,-7.8947368421052655
474,2015-08-31,Brier,3.571428571428581
475,2015-09-30,Brier,-16.781609195402304
476,2015-10-31,Brier,47.79005524861879
477,2015-11-30,Brier,-21.68224299065421
478,2015-12-31,Brier,53.69928400954653
479,2016-01-31,Brier,-27.173913043478258
480,2016-02-29,Brier,13.646055437100223
481,2016-03-31,Brier,-2.4390243902439046
482,2016-04-30,Brier,0.9615384615384581
483,2016-05-31,Brier,-8.380952380952378
484,2016-06-30,Brier,14.553014553014542
485,2016-07-31,Brier,-4.7186932849364815
486,2016-08-31,Brier,-8.571428571428575
487,2016-09-30,Brier,-2.500000000000002
488,2016-10-31,Brier,10.68376068376069
489,2016-11-30,Brier,-3.474903474903479
490,2016-12-31,Brier,12.99999999999999
491,2017-01-31,Brier,-23.362831858407084
492,2017-02-28,Brier,15.473441108545028
493,2017-03-31,Brier,-17.000000000000004
494,2017-04-30,Brier,20.481927710843383
495,2017-05-31,Brier,31.600000000000005
496,2017-06-30,Brier,-4.103343465045595
497,2017-07-31,Brier,-8.874801901743268
498,2017-08-31,Brier,6.08695652173914
499,2017-09-30,Brier,2.1311475409836023
500,2017-10-31,Brier,-10.91492776886035
501,2017-11-30,Brier,18.918918918918926
502,2017-12-31,Brier,13.636363636363647
503,2018-01-31,Brier,4.0000000000000036
504,2018-02-28,Brier,5.769230769230771
505,2018-03-31,Brier,-30.909090909090907
506,2018-04-30,Brier,6.140350877192979
507,2018-05-31,Brier,50.57851239669422
508,2018-06-30,Brier,-30.29637760702525
509,2018-07-31,Brier,18.11023622047243
510,2018-08-31,Brier,-26.66666666666667
